acceptance_rate,diverging,energy,energy_error,index_in_trajectory,largest_eigval,lp,max_energy_error,n_steps,perf_counter_diff,perf_counter_start,process_time_diff,reached_max_treedepth,smallest_eigval,step_size,step_size_bar,tree_depth
0.9954851961734464,False,105.32127795643113,-0.20953649978928013,-184,,0.0,-0.23961246887085963,511.0,2.671379399980651,244937.0689908,2.671875,False,,0.005643811699118091,0.010473364696839946,9
0.9995485839068283,False,110.25710315472705,-0.008401917613198862,85,,0.0,-0.014033878259795074,511.0,2.656035599997267,244939.8113696,2.65625,False,,0.005643811699118091,0.010473364696839946,9
0.9975142452132006,False,105.16591017551195,-0.0320245803211634,176,,0.0,-0.11214303606870146,511.0,2.787952500017127,244942.5246601,2.75,False,,0.005643811699118091,0.010473364696839946,9
0.9766892776739288,False,99.46560098420139,-0.257279906161898,-290,,0.0,-0.2765621089307757,511.0,2.66410310001811,244945.3829598,2.65625,False,,0.005643811699118091,0.010473364696839946,9
0.9995570466208592,False,100.70693875087889,-0.20447975665717877,-371,,0.0,-0.2122164322553175,511.0,2.6741855000145733,244948.1205701,2.671875,False,,0.005643811699118091,0.010473364696839946,9
0.9934481600877164,False,92.68986981576874,-0.029270616938902094,114,,0.0,-0.03730344755112469,511.0,2.6761631999979727,244950.8509291,2.671875,False,,0.005643811699118091,0.010473364696839946,9
0.6322943553257051,False,104.48215218519648,0.5336114722800716,54,,0.0,1.1574483875197785,255.0,1.3263698999944609,244953.5896955,1.328125,False,,0.005643811699118091,0.010473364696839946,8
0.8825403958939321,False,98.75774280757587,0.04070355464781983,-134,,0.0,0.26986565306138743,511.0,2.801643300015712,244954.9810563,2.796875,False,,0.005643811699118091,0.010473364696839946,9
0.9718833037238708,False,95.31860744942591,0.02938687187496214,-254,,0.0,0.0695763588146292,255.0,1.3483821999980137,244957.8397064,1.34375,False,,0.005643811699118091,0.010473364696839946,8
0.9998171228816851,False,99.69691450986642,-0.012666962693188566,284,,0.0,-0.017044336242278746,511.0,2.6696503999992274,244959.2551667,2.671875,False,,0.005643811699118091,0.010473364696839946,9
0.8902182996242815,False,95.10256658295748,0.16284624046858198,191,,0.0,0.23191531082702,255.0,1.3810849000001326,244961.9949865,1.375,False,,0.005643811699118091,0.010473364696839946,8
0.9522215652271357,False,100.64130791141353,0.13270172132358482,285,,0.0,0.13582896738363104,511.0,2.6364307000185363,244963.4310051,2.640625,False,,0.005643811699118091,0.010473364696839946,9
0.8831238857345111,False,103.54458101978555,0.1095611113586159,-479,,0.0,0.3027030248377969,511.0,2.764364000002388,244966.1268092,2.703125,False,,0.005643811699118091,0.010473364696839946,9
0.9450793883432429,False,104.65959407714024,0.11822006658670148,-204,,0.0,0.1469191691134455,511.0,2.6552122999855783,244968.9483412,2.65625,False,,0.005643811699118091,0.010473364696839946,9
0.9655534262879387,False,102.68115341058336,0.04386478452801157,118,,0.0,0.08397158010119199,255.0,1.3337077000178397,244971.6693249,1.328125,False,,0.005643811699118091,0.010473364696839946,8
0.7541291204678848,False,99.09602224622425,-0.1254631688577632,200,,0.0,0.755694829581131,511.0,2.692043899995042,244973.0657484,2.703125,False,,0.005643811699118091,0.010473364696839946,9
0.9948167040889493,False,104.38823537979054,0.004081243175932059,73,,0.0,-0.4257890820138215,511.0,2.6830988000147045,244975.8154048,2.6875,False,,0.005643811699118091,0.010473364696839946,9
0.8953282978508521,False,97.74086906543022,0.0702460741363069,-238,,0.0,0.31228490566959977,255.0,1.3121838999795727,244978.5729969,1.3125,False,,0.005643811699118091,0.010473364696839946,8
0.9668547072052444,False,98.30737694568927,-0.0068537414367284555,-30,,0.0,-0.18260261272341438,511.0,2.7120799999975134,244979.932813,2.703125,False,,0.005643811699118091,0.010473364696839946,9
0.9283666907564738,False,91.23209461376717,0.16540226112283563,160,,0.0,0.19456683322174229,255.0,1.354287199996179,244982.7074935,1.359375,False,,0.005643811699118091,0.010473364696839946,8
0.8810734220162965,False,95.24267849941135,0.032311344431306566,18,,0.0,0.47196199380017845,511.0,2.6666400999820326,244984.1253954,2.671875,False,,0.005643811699118091,0.010473364696839946,9
0.9872094439892519,False,96.02532414110229,-0.11410192212383663,156,,0.0,-0.3266908909048851,255.0,1.3487398000143003,244986.8601153,1.34375,False,,0.005643811699118091,0.010473364696839946,8
0.7750577318259811,False,104.74487992338314,0.2814469437051059,-248,,0.0,0.6635362064564845,511.0,2.7987836999818683,244988.2730836,2.765625,False,,0.005643811699118091,0.010473364696839946,9
0.9603559452811826,False,110.05004990707468,-0.18684168894574782,396,,0.0,-0.5862686313410279,511.0,2.6823575999878813,244991.1315134,2.671875,False,,0.005643811699118091,0.010473364696839946,9
0.9287020932469505,False,98.2867259990822,-0.1998978842532182,125,,0.0,0.28337232331662676,511.0,2.690269700018689,244993.8803539,2.6875,False,,0.005643811699118091,0.010473364696839946,9
0.9722477050226979,False,96.02013564695389,0.04803954976128466,465,,0.0,0.06281228887726797,511.0,2.6857362000155263,244996.6386477,2.6875,False,,0.005643811699118091,0.010473364696839946,9
0.9801337720015464,False,95.73376323749801,0.020128091474276744,307,,0.0,0.04086464622200481,511.0,2.6745155000244267,244999.3823982,2.671875,False,,0.005643811699118091,0.010473364696839946,9
0.9574702494398457,False,108.17320491948955,0.008412792138173586,105,,0.0,0.13361034303927966,511.0,2.633505100006005,245002.1145687,2.625,False,,0.005643811699118091,0.010473364696839946,9
0.8153468820178027,False,108.67355349427146,0.47381082375578387,-182,,0.0,0.6363913250176694,511.0,2.671982100000605,245004.8223072,2.671875,False,,0.005643811699118091,0.010473364696839946,9
