acceptance_rate,diverging,energy,energy_error,index_in_trajectory,largest_eigval,lp,max_energy_error,n_steps,perf_counter_diff,perf_counter_start,process_time_diff,reached_max_treedepth,smallest_eigval,step_size,step_size_bar,tree_depth
0.9992823428607844,False,100.57278535277314,-0.048193112283343,32,,0.0,-0.2809749191316655,63.0,0.3493949002586305,2332539.7963717,0.359375,False,,0.04763166267128492,0.09066462726842527,6
0.9891443894630852,False,99.77538783080358,-0.17930447222649093,-8,,0.0,-0.24117132803242214,63.0,0.34353960026055574,2332540.1945681,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9999923817964057,False,97.04867083474542,-0.0032783496726835892,-13,,0.0,-0.010978695894067414,63.0,0.35363540006801486,2332540.5833825,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9630521877640749,False,107.84331246482887,0.03780498282159783,-14,,0.0,0.10489021099095908,31.0,0.17393109994009137,2332540.985823,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.9965856941765137,False,104.9783089180822,-0.056726069815368874,5,,0.0,-0.0573611435015664,31.0,0.1682369001209736,2332541.209829,0.15625,False,,0.04763166267128492,0.09066462726842527,5
0.9998002112570451,False,99.99884883227776,-0.011091794633600216,-16,,0.0,-0.018051296424431484,31.0,0.16986630018800497,2332541.4224103,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.8800402892850641,False,100.49884114957615,0.16788841466627957,20,,0.0,0.23652924720101964,31.0,0.17682940000668168,2332541.6476227,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.9962158308250916,False,102.767816621379,-0.07907295626493749,12,,0.0,-0.19949957948500696,63.0,0.3519139997661114,2332541.8677316,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9999999999999996,False,97.15488433861711,-0.013563782408297698,-12,,0.0,-0.08982098675001282,31.0,0.17699790000915527,2332542.2566596,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.9971365137384836,False,96.12272383432509,0.016784003715173412,20,,0.0,-0.07446986684634282,31.0,0.17798110004514456,2332542.483314,0.1875,False,,0.04763166267128492,0.09066462726842527,5
0.9981269352255091,False,98.71548678244001,-0.009974413990860853,23,,0.0,-0.1017386377390892,31.0,0.18473919993266463,2332542.7015505,0.1875,False,,0.04763166267128492,0.09066462726842527,5
0.8999551246497511,False,93.98099051903677,0.04444030594474668,-10,,0.0,0.25489720391738047,63.0,0.35330280009657145,2332542.9284318,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9808145075668316,False,94.33661691376746,-0.04574179401578249,33,,0.0,-0.1302749387838844,63.0,0.3612756999209523,2332543.3305362,0.375,False,,0.04763166267128492,0.09066462726842527,6
0.997485440888154,False,97.72945830224674,-0.023033229769993113,-19,,0.0,-0.04323456157374039,63.0,0.3539534998126328,2332543.7412266,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.93589269935877,False,99.27099521169664,0.11440787021169285,-7,,0.0,0.14009737243222276,31.0,0.17845410015434027,2332544.1385178,0.1875,False,,0.04763166267128492,0.09066462726842527,5
0.999967993339761,False,96.78627965016861,-0.12244417863975343,15,,0.0,-0.12309515992387787,31.0,0.1803095997311175,2332544.3642162,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.9811042566449476,False,98.94921683941111,0.024709444376497913,8,,0.0,0.03671731499846942,31.0,0.1836653002537787,2332544.5829104,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.9999657833030546,False,100.73536365382233,-0.007607757867646114,-45,,0.0,-0.023131430365509686,63.0,0.3464926998130977,2332544.8119595,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.8733994386265307,False,99.86009065028286,0.1287033445039043,33,,0.0,0.2504388265838031,63.0,0.34267419995740056,2332545.2079967,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9779727895556887,False,98.93156832194748,0.06071071038289233,-27,,0.0,-0.11917281131327684,63.0,0.34513629972934723,2332545.6062909,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9513611453335017,False,102.94199870847392,0.0640617574906912,27,,0.0,0.1700256704528158,63.0,0.35294979996979237,2332545.9977857,0.359375,False,,0.04763166267128492,0.09066462726842527,6
0.9951245553099426,False,110.38055137544447,-0.1535826079552436,24,,0.0,-0.22322237534523026,63.0,0.35855979984626174,2332546.3988688,0.359375,False,,0.04763166267128492,0.09066462726842527,6
0.8707054378322688,False,99.06326034240641,0.02549398748696774,-34,,0.0,0.32586944539815477,63.0,0.3484320999123156,2332546.808747,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.959346122564339,False,97.28373900154693,-0.012297231100575345,5,,0.0,0.0948654275206593,31.0,0.17929020011797547,2332547.2073306,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.9779480462133063,False,103.94041455763637,0.041654219156257,-23,,0.0,0.050533987943978786,63.0,0.3610342997126281,2332547.4330166,0.359375,False,,0.04763166267128492,0.09066462726842527,6
0.9182048317194712,False,106.69196616770262,0.12070416452047539,-32,,0.0,0.22795269773729387,63.0,0.3484636000357568,2332547.8397185,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9613954863048728,False,101.43713870161882,0.04245590551357736,13,,0.0,-0.3040720706609221,63.0,0.6410512998700142,2332548.2411146,0.578125,False,,0.04763166267128492,0.09066462726842527,6
0.9921037608121948,False,96.91954776735264,-0.09755853530887748,-38,,0.0,-0.2567966355725275,63.0,0.3832117998972535,2332548.9559161,0.390625,False,,0.04763166267128492,0.09066462726842527,6
0.8195559669042235,False,99.13811177119831,0.38549223034632973,-10,,0.0,0.48207865794859117,31.0,0.16902989987283945,2332549.3831118,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.7841708188765145,False,108.13124612699197,-0.23088846051437883,22,,0.0,1.0623052862978,31.0,0.17291110008955002,2332549.6045227,0.171875,False,,0.04763166267128492,0.09066462726842527,5
0.9575442201718929,False,105.11700784858702,-0.128817120827307,22,,0.0,-0.3237049264369176,31.0,0.17951659997925162,2332549.8250167,0.1875,False,,0.04763166267128492,0.09066462726842527,5
0.9916590282457931,False,95.52915156572222,-0.1322709836792484,13,,0.0,-0.23093809738439575,63.0,0.3515103003010154,2332550.056343,0.34375,False,,0.04763166267128492,0.09066462726842527,6
0.9444422676890482,False,97.27161320162881,0.0384842883642591,-20,,0.0,0.1790574001439751,63.0,0.3594627003185451,2332550.4573572,0.359375,False,,0.04763166267128492,0.09066462726842527,6
